Domain Code,Domain,Country Code,Country,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5910","Export Quantity","2738","Milk, Whole","2010","2010","tonnes","21404","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5910","Export Quantity","2738","Milk, Whole","2011","2011","tonnes","15686","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5910","Export Quantity","2738","Milk, Whole","2012","2012","tonnes","24541","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5910","Export Quantity","2738","Milk, Whole","2013","2013","tonnes","13785","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5300","Domestic supply quantity","2738","Milk, Whole","1961","1961","tonnes","3139718","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5300","Domestic supply quantity","2738","Milk, Whole","1962","1962","tonnes","3177068","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5300","Domestic supply quantity","2738","Milk, Whole","1963","1963","tonnes","3162644","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5300","Domestic supply quantity","2738","Milk, Whole","1964","1964","tonnes","3081482","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5300","Domestic supply quantity","2738","Milk, Whole","1965","1965","tonnes","3164443","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5300","Domestic supply quantity","2738","Milk, Whole","1966","1966","tonnes","3206602","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5300","Domestic supply quantity","2738","Milk, Whole","1967","1967","tonnes","3323788","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5300","Domestic supply quantity","2738","Milk, Whole","1968","1968","tonnes","3370837","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5300","Domestic supply quantity","2738","Milk, Whole","1969","1969","tonnes","3259846","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5300","Domestic supply quantity","2738","Milk, Whole","1970","1970","tonnes","3244219","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5300","Domestic supply quantity","2738","Milk, Whole","1971","1971","tonnes","3207540","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5300","Domestic supply quantity","2738","Milk, Whole","1972","1972","tonnes","3281146","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5300","Domestic supply quantity","2738","Milk, Whole","1973","1973","tonnes","3341794","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5300","Domestic supply quantity","2738","Milk, Whole","1974","1974","tonnes","3406523","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5300","Domestic supply quantity","2738","Milk, Whole","1975","1975","tonnes","3439064","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5300","Domestic supply quantity","2738","Milk, Whole","1976","1976","tonnes","3515802","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5300","Domestic supply quantity","2738","Milk, Whole","1977","1977","tonnes","3555929","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5300","Domestic supply quantity","2738","Milk, Whole","1978","1978","tonnes","3584077","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5300","Domestic supply quantity","2738","Milk, Whole","1979","1979","tonnes","3711862","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5300","Domestic supply quantity","2738","Milk, Whole","1980","1980","tonnes","3721054","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5300","Domestic supply quantity","2738","Milk, Whole","1981","1981","tonnes","3726928","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5300","Domestic supply quantity","2738","Milk, Whole","1982","1982","tonnes","3728400","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5300","Domestic supply quantity","2738","Milk, Whole","1983","1983","tonnes","3797787","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5300","Domestic supply quantity","2738","Milk, Whole","1984","1984","tonnes","3921167","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5300","Domestic supply quantity","2738","Milk, Whole","1985","1985","tonnes","3910011","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5300","Domestic supply quantity","2738","Milk, Whole","1986","1986","tonnes","3908905","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5300","Domestic supply quantity","2738","Milk, Whole","1987","1987","tonnes","3831885","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5300","Domestic supply quantity","2738","Milk, Whole","1988","1988","tonnes","3828316","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5300","Domestic supply quantity","2738","Milk, Whole","1989","1989","tonnes","3946648","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5300","Domestic supply quantity","2738","Milk, Whole","1990","1990","tonnes","3922686","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5300","Domestic supply quantity","2738","Milk, Whole","1991","1991","tonnes","3980822","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5300","Domestic supply quantity","2738","Milk, Whole","1992","1992","tonnes","3936955","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5300","Domestic supply quantity","2738","Milk, Whole","1993","1993","tonnes","4023710","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5300","Domestic supply quantity","2738","Milk, Whole","1994","1994","tonnes","3944299","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5300","Domestic supply quantity","2738","Milk, Whole","1995","1995","tonnes","3978582","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5300","Domestic supply quantity","2738","Milk, Whole","1996","1996","tonnes","3930468","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5300","Domestic supply quantity","2738","Milk, Whole","1997","1997","tonnes","3933249","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5300","Domestic supply quantity","2738","Milk, Whole","1998","1998","tonnes","3957071","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5300","Domestic supply quantity","2738","Milk, Whole","1999","1999","tonnes","3908470","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5300","Domestic supply quantity","2738","Milk, Whole","2000","2000","tonnes","3924165","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5300","Domestic supply quantity","2738","Milk, Whole","2001","2001","tonnes","3939676","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5300","Domestic supply quantity","2738","Milk, Whole","2002","2002","tonnes","3941056","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5300","Domestic supply quantity","2738","Milk, Whole","2003","2003","tonnes","3858252","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5300","Domestic supply quantity","2738","Milk, Whole","2004","2004","tonnes","3902697","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5300","Domestic supply quantity","2738","Milk, Whole","2005","2005","tonnes","3938456","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5300","Domestic supply quantity","2738","Milk, Whole","2006","2006","tonnes","3952100","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5300","Domestic supply quantity","2738","Milk, Whole","2007","2007","tonnes","3935418","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5300","Domestic supply quantity","2738","Milk, Whole","2008","2008","tonnes","4076105","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5300","Domestic supply quantity","2738","Milk, Whole","2009","2009","tonnes","4074752","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5300","Domestic supply quantity","2738","Milk, Whole","2010","2010","tonnes","4103564","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5300","Domestic supply quantity","2738","Milk, Whole","2011","2011","tonnes","4147326","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5300","Domestic supply quantity","2738","Milk, Whole","2012","2012","tonnes","4130730","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5300","Domestic supply quantity","2738","Milk, Whole","2013","2013","tonnes","4060793","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5520","Feed","2738","Milk, Whole","1961","1961","tonnes","520636","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5520","Feed","2738","Milk, Whole","1962","1962","tonnes","541213","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5520","Feed","2738","Milk, Whole","1963","1963","tonnes","530000","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5520","Feed","2738","Milk, Whole","1964","1964","tonnes","500016","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5520","Feed","2738","Milk, Whole","1965","1965","tonnes","462317","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5520","Feed","2738","Milk, Whole","1966","1966","tonnes","481424","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5520","Feed","2738","Milk, Whole","1967","1967","tonnes","421934","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5520","Feed","2738","Milk, Whole","1968","1968","tonnes","503113","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5520","Feed","2738","Milk, Whole","1969","1969","tonnes","509403","S","Standardized data"
